,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
0,"(2, 'donovan', 15)","(2, 'donovan', 15)",2.469757171413346,3.099525213420257,0.2319181298451201,0.07209664154079333
1,"(2, 'donovan', 18)","(2, 'donovan', 18)",2.480657869114958,2.984421778299,0.23645265484522301,0.07018530706517144
2,"(2, 'donovan', 20)","(2, 'donovan', 20)",2.255198897165871,2.893817479511673,0.21399510542308794,0.06828103148008988
3,"(2, 'elcajon', 17)","(2, 'elcajon', 17)",1.3134880821844064,2.1891633441501135,0.11677821536991663,0.05656553797505643
4,"(2, 'elcajon', 19)","(2, 'elcajon', 19)",1.4464080811080748,2.789516680119175,0.12859680314981373,0.0723426016432219
5,"(2, 'elcajon', 21)","(2, 'elcajon', 21)",1.4416659900287068,2.4268442239947214,0.12677676159957238,0.06286924272788177
6,"(2, 'shafter', 11)","(2, 'shafter', 11)",2.167091605341965,3.272194964263035,0.1598653541218264,0.1038783899547082
7,"(2, 'shafter', 12)","(2, 'shafter', 12)",2.341976169903692,3.4080404562949216,0.17447513738762396,0.10817718521656536
8,"(2, 'shafter', 13)","(2, 'shafter', 13)",2.1460534529032356,3.176238389372169,0.15899591569440955,0.10022965262425186
9,"(3, 'donovan', 11)","(3, 'donovan', 11)",1.9986117891881237,2.386954292836293,0.1661245627937745,0.0801442437831037
10,"(3, 'donovan', 12)","(3, 'donovan', 12)",1.920940766739548,2.4827349937542293,0.15983735701256366,0.08324136722346921
11,"(3, 'donovan', 13)","(3, 'donovan', 13)",2.1058606435209564,2.588249740079274,0.17679783298225293,0.08699201009311197
12,"(3, 'elcajon', 15)","(3, 'elcajon', 15)",1.4049642238895583,1.7659721274881073,0.08802023209548404,0.07858787148066172
13,"(3, 'elcajon', 18)","(3, 'elcajon', 18)",1.5354499416386194,1.739368587737599,0.09619801460578317,0.07715600500875028
14,"(3, 'elcajon', 20)","(3, 'elcajon', 20)",1.3945312847799443,1.6812526539390815,0.08749270199854146,0.07443433969602577
15,"(3, 'shafter', 17)","(3, 'shafter', 17)",2.3414169674610075,2.7717747645549635,0.17105418598655106,0.12267813064751364
16,"(3, 'shafter', 19)","(3, 'shafter', 19)",2.2754365610840734,2.641358849069275,0.1622822632234015,0.11625691383128871
17,"(3, 'shafter', 21)","(3, 'shafter', 21)",1.995182245192207,2.6400398726797794,0.14575971712388125,0.11684757382054334
18,"(4, 'donovan', 17)","(4, 'donovan', 17)",4.581855359865756,7.3644479729278745,0.5710621476217523,0.20305072611587657
19,"(4, 'donovan', 19)","(4, 'donovan', 19)",3.5261320226025163,4.6750621711998654,0.4267293530538077,0.13131334285071894
20,"(4, 'donovan', 21)","(4, 'donovan', 21)",3.311461653277191,5.9977036303246924,0.41272590576559737,0.16536719135529224
21,"(4, 'elcajon', 11)","(4, 'elcajon', 11)",1.3540649146582273,1.286114631565354,0.07006128448580363,0.07193231288561885
22,"(4, 'elcajon', 12)","(4, 'elcajon', 12)",1.7483561857114969,1.6710820587030817,0.09046248727341503,0.0934635176009705
23,"(4, 'elcajon', 13)","(4, 'elcajon', 13)",1.5451365456937802,1.579499626706151,0.07972792028823465,0.08923509397195349
24,"(4, 'shafter', 15)","(4, 'shafter', 15)",1.9609434923536795,2.3378855196545563,0.157083075947365,0.11891358181321281
25,"(4, 'shafter', 18)","(4, 'shafter', 18)",1.8292634378029122,1.926098243588653,0.14763705670654814,0.0960453335778206
26,"(4, 'shafter', 20)","(4, 'shafter', 20)",1.7431273057348893,1.8738393612594237,0.1404365772586276,0.09393723666077636
